po___so_#,asn_dn_#,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,po_sent_to_vendor_date,product_group,sub_classification,dosage,dosage_form,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,weight_kilograms,freight_cost_usd,line_item_insurance_usd,days_to_process,cost_per_pack,freight_ratio,cost_per_kg
446,347,33,2,0,1,0,154,2,5,52,7,300,30.0,1447.8,48.26,0.16,3,0,1047.0,0.0,2.32,,46.70322580645161,0.0,1.3814885496183205
446,347,33,2,0,1,0,154,2,1,36,4,30,100.0,2850.0,28.5,0.95,15,0,1047.0,0.0,4.56,,28.217821782178216,0.0,2.719465648854962
456,578,40,2,0,3,0,184,2,1,1,0,300,100.0,18333.0,139.0,0.55,3,1,337.0,2535.4,29.33,,135.83485039550783,0.13828951674484566,54.239644970414204
501,220,28,2,0,2,0,206,3,2,54,15,20,10000.0,270000.0,27.0,1.35,21,1,3336.0,28002.75,432.0,,26.997300269973003,0.10371350476479717,80.91099790230746
509,261,30,2,0,0,0,267,2,1,33,10,60,1099.0,30222.5,27.5,0.46,65,1,113.0,1511.25,48.36,,27.475,0.05000248151273016,265.109649122807
515,316,40,2,0,2,0,275,2,1,20,0,60,1200.0,2100.0,1.75,0.03,11,1,125.0,2429.85,3.36,,1.7485428809325563,1.1565207044264636,16.666666666666668
524,67,17,2,0,1,0,206,3,2,54,15,100,50.0,17500.0,139.0,3.5,73,1,1047.0,0.0,28.0,,135.83485039550783,0.0,16.698473282442748
614,263,28,2,0,2,0,895,3,2,54,15,100,650.0,51993.5,79.99,0.8,44,1,148.0,2577.27,83.19,,79.86712749615975,0.04956812739809018,348.9496644295302
710,656,33,2,0,1,0,59,2,1,20,0,60,100.0,573.0,5.73,0.1,15,0,1047.0,0.0,0.92,,5.673267326732673,0.0,0.5467557251908397
717,906,4,2,0,2,0,342,3,2,54,15,20,450.0,14400.0,32.0,1.6,85,1,154.0,2496.62,23.04,,31.929046563192905,0.17336434969793763,92.90322580645162
726,1192,28,2,0,2,0,50,3,2,54,15,20,10270.0,277290.0,27.0,1.35,21,1,2907.0,18864.37,443.66,,26.997371239411937,0.06803094943579127,95.35419532324622
833,502,26,2,0,2,0,309,3,2,54,15,20,9000.0,288000.0,32.0,1.6,85,1,9000.0,55746.59,460.8,,31.99644483946228,0.19356387651431764,31.99644483946228
847,795,41,2,0,2,0,323,3,2,54,15,20,6040.0,193280.0,32.0,1.6,85,1,2052.0,24689.0,309.25,,31.994702863764278,0.1277363010332107,94.14515343399903
860,975,41,2,0,2,0,336,3,3,54,16,100,4300.0,43.0,0.39,0.01,44,1,284.0,0.0,0.07,,0.3899861945163401,0.0,0.15087719298245614
872,2528,9,2,0,2,0,329,3,2,54,15,20,289.0,7803.0,27.0,1.35,21,1,79.0,1104.69,15.29,,26.906896551724138,0.14155433111225013,97.5375
874,926,26,2,0,2,0,329,3,2,54,15,100,3000.0,215970.0,71.99,0.72,44,1,682.0,5298.9,345.55,,71.96601132955682,0.02453523852739488,316.207906295754
880,605,9,2,0,2,0,333,3,3,54,16,100,70.0,15.876800000000001,0.39,0.01,44,1,1047.0,0.0,0.02,,0.3899861945163401,0.0,0.01914715055030734
883,1128,9,2,0,2,0,333,3,2,54,15,100,1116.0,78120.0,70.0,0.7,44,1,255.0,5175.72,124.99,,69.9373321396598,0.06625260813353644,305.15625
885,2077,9,2,0,2,0,336,3,2,54,15,100,1116.0,78120.0,70.0,0.7,44,1,256.0,7118.12,153.12,,69.9373321396598,0.0911166011699799,303.9688715953307
887,782,15,2,0,2,0,333,3,2,54,15,20,832.0,26624.0,32.0,1.6,85,1,832.0,3740.04,42.6,,31.96158463385354,0.14047098591549295,31.96158463385354
890,1264,15,2,0,2,0,333,3,2,54,15,100,213.0,15333.87,71.99,0.72,44,1,49.0,959.46,24.53,,71.65359813084113,0.06256720793850877,306.67740000000003
897,584,4,2,0,2,0,895,3,2,54,15,100,10.0,3500.0,139.0,3.5,73,1,39.0,604.0,5.6,,135.83485039550783,0.1725221365324193,87.5
932,1598,42,2,0,2,0,380,3,3,54,16,100,1634.0,16.34,0.39,0.01,44,1,1047.0,0.0,0.03,,0.3899861945163401,0.0,0.01914715055030734
1006,839,33,2,0,1,3,314,2,1,4,0,180,400.0,15760.0,39.4,0.22,3,0,1047.0,0.0,25.22,,39.30174563591022,0.0,15.038167938931299
1006,839,33,2,0,1,3,314,2,5,53,7,90,6.0,47.28,7.88,0.09,1,0,1047.0,0.0,0.08,,6.7542857142857144,0.0,0.0451145038167939
1006,839,33,2,0,1,3,314,2,1,33,10,30,500.0,10925.0,21.85,0.73,10,0,1047.0,0.0,17.48,,21.806387225548903,0.0,10.424618320610687
1077,1035,40,2,0,2,0,419,2,1,13,10,60,10080.0,29232.0,2.9,0.05,11,1,507.0,4159.45,46.77,,2.8997123301259795,0.1422861150070126,57.54330708661417
1098,946,40,2,0,2,0,419,2,1,49,10,30,6720.0,77145.6,11.48,0.38,65,1,522.0,3796.05,123.43,,11.478291920845113,0.04920566816943326,147.50592734225623
1204,842,9,2,0,2,0,507,3,3,54,16,100,250.0,15.876800000000001,0.39,0.01,44,1,17.0,0.0,0.02,,0.3899861945163401,0.0,0.1388888888888889
1209,841,33,2,0,1,0,501,2,1,49,10,30,300.0,4614.0,15.38,0.51,23,0,1047.0,0.0,7.38,,15.32890365448505,0.0,4.402671755725191
1209,1472,33,2,0,1,0,501,2,1,33,10,60,300.0,4155.0,13.85,0.23,28,1,1047.0,0.0,6.65,,13.803986710963455,0.0,3.9646946564885495
1209,841,33,2,0,1,0,501,2,1,22,4,30,100.0,1849.0,18.49,0.62,15,0,1047.0,0.0,2.96,,18.306930693069308,0.0,1.7643129770992367
1227,987,28,2,0,2,0,895,3,3,54,16,100,1130.0,15.876800000000001,0.39,0.01,44,1,1047.0,0.0,0.02,,0.3899861945163401,0.0,0.01914715055030734
1340,1682,40,2,0,0,0,523,2,5,23,1,60,400.0,2800.0,7.0,0.12,15,1,81.0,3013.09,4.48,,6.982543640897756,1.0757193859335952,34.146341463414636
1373,1422,40,2,0,2,0,523,2,1,34,0,60,10780.0,15631.0,1.45,0.02,84,1,502.0,7575.6,25.01,,1.449865504127632,0.48462128966223134,31.07554671968191
1380,1474,33,2,0,1,3,895,2,1,4,0,180,670.0,24783.3,36.99,0.21,3,0,1047.0,0.0,39.65,,36.93487332339791,0.0,23.648187022900764
1380,1484,33,2,0,1,3,895,2,1,13,10,60,2000.0,11060.0,5.53,0.09,30,1,1047.0,0.0,17.7,,5.527236381809096,0.0,10.553435114503817
1380,1494,33,2,0,1,3,895,2,1,33,10,60,1000.0,16630.0,16.63,0.28,28,1,1047.0,0.0,26.61,,16.613386613386613,0.0,15.868320610687023
1380,1474,33,2,0,1,3,895,2,5,2,8,240,30.0,435.9,14.53,0.06,13,0,1047.0,0.0,0.7,,14.061290322580644,0.0,0.41593511450381676
1467,1786,16,2,0,2,0,551,3,2,54,15,100,1123.0,78610.0,70.0,0.7,44,1,257.0,2851.72,154.08,,69.93772241992883,0.03627634809377822,304.68992248062017
1545,1432,30,2,0,2,0,603,3,2,54,15,100,340.0,47260.0,139.0,1.39,85,1,234.0,5446.06,75.62,,135.83485039550783,0.11523370220689365,201.10638297872342
1579,1247,30,2,0,0,0,606,2,1,9,11,60,47879.0,569281.31,11.89,0.2,11,1,5311.0,30408.04,910.85,,11.889751670843777,0.05341469331797786,107.16892131024098
1579,1248,30,2,0,0,0,606,2,1,9,11,60,61021.0,725539.69,11.89,0.2,11,1,6768.0,38120.96,1160.86,,11.889805152240175,0.05254145015629654,107.18565371546757
1665,1447,40,2,0,2,0,670,2,1,10,11,60,4300.0,37023.0,8.61,0.14,11,0,1047.0,3549.77,59.24,,8.60799813996745,0.09587753889369058,35.32729007633588
1666,1717,40,2,0,2,0,728,2,1,34,0,60,18030.0,26143.5,1.45,0.02,11,1,1114.0,5822.44,41.83,,1.4499195829404914,0.2227022892004054,23.447085201793723
1724,1659,33,2,0,1,3,895,2,1,33,10,60,50.0,663.5,13.27,0.22,28,1,1047.0,0.0,1.06,,13.009803921568627,0.0,0.6331106870229007
1724,1660,33,2,0,1,3,895,2,5,41,0,30,250.0,715.0,2.86,0.1,52,0,1047.0,0.0,1.14,,2.848605577689243,0.0,0.6822519083969466
1724,1660,33,2,0,1,3,895,2,1,22,4,30,60.0,1096.2,18.27,0.61,15,0,1047.0,0.0,1.75,,17.97049180327869,0.0,1.0459923664122137
1724,1660,33,2,0,1,3,895,2,5,24,9,200,12.0,150.48,12.54,0.06,15,0,1047.0,0.0,0.24,,11.575384615384614,0.0,0.14358778625954197
1731,1623,41,2,0,2,0,788,3,3,54,16,100,3000.0,30.0,0.39,0.01,44,1,889.0,7303.52,0.05,,0.3899861945163401,61.38862177292052,0.033707865168539325
1735,1781,15,2,0,2,0,788,3,2,54,15,100,213.0,15333.87,71.99,0.72,44,1,49.0,1047.39,30.05,,71.65359813084113,0.06830119851032321,306.67740000000003
1738,1605,28,2,0,2,0,696,3,3,54,16,100,6502.0,65.02,0.39,0.01,44,1,1927.0,24870.05,0.1,,0.3899861945163401,61.38862177292052,0.03372406639004149
1739,1534,28,2,0,2,0,788,3,2,54,15,100,6875.0,549931.25,79.99,0.8,44,1,1566.0,19992.75,879.89,,79.97836678301339,0.03635493281217823,350.9452776005105
1756,2051,40,2,0,3,0,711,2,1,18,10,120,434.0,35674.8,82.2,0.68,7,1,113.0,2709.98,69.92,,82.01103448275863,0.0759612958924537,312.93684210526317
1758,2016,40,2,0,2,0,711,2,1,9,11,60,1100.0,12540.0,11.4,0.19,11,1,159.0,2568.6,24.58,,11.389645776566757,0.20481620285463678,78.375
1762,1946,40,2,0,2,0,711,2,1,49,10,30,8400.0,85596.0,10.19,0.34,65,1,613.0,3247.73,167.77,,10.188787049160814,0.03794210077455985,139.4071661237785
1765,2071,40,2,0,2,0,711,2,1,5,11,60,3648.0,26448.0,7.25,0.12,23,1,323.0,2335.19,51.84,,7.248013154288846,0.08829029452909373,81.62962962962963
1781,2094,15,2,0,2,0,723,4,4,54,15,25,108.0,4050.0,37.5,1.5,67,1,34.0,648.27,7.94,,37.15596330275229,0.16002715378918786,115.71428571428571
1799,1745,11,2,0,2,0,731,3,2,54,15,20,5958.0,160866.0,27.0,1.35,21,1,2147.0,11066.17,257.39,,26.995469038429267,0.0687908023398211,74.89106145251397
1799,1915,11,2,0,2,0,731,3,2,54,15,20,3982.0,107514.0,27.0,1.35,21,1,1445.0,7303.25,210.73,,26.993221190057746,0.06792773101427707,74.35269709543569
1831,1725,11,2,0,2,0,791,3,2,54,15,1,6998.0,160954.0,23.0,5.0,49,1,5057.0,44347.71,257.53,,22.996713816259465,0.27552862601348205,31.8216686437327
1840,1672,33,2,0,1,3,895,2,1,33,10,30,300.0,7080.0,23.6,0.79,10,1,1047.0,0.0,11.33,,23.52159468438538,0.0,6.755725190839694
1840,1672,33,2,0,1,3,895,2,5,2,8,240,40.0,557.6,13.94,0.06,13,0,1047.0,0.0,0.89,,13.600000000000001,0.0,0.5320610687022901
1915,2314,11,2,0,2,0,119,3,2,54,15,1,3470.0,79810.0,23.0,5.0,49,1,2509.0,19882.25,156.43,,22.99337366753097,0.24911666311661299,31.796812749003983
1916,2114,11,2,0,2,0,119,3,2,54,15,1,3510.0,80730.0,23.0,5.0,49,1,2535.0,22433.91,158.23,,22.993449159783538,0.27788470352157163,31.83359621451104
1917,2400,42,2,0,0,0,121,3,2,54,15,1,5000.0,12706.65,2.54,2.54,87,1,1047.0,0.0,24.91,,2.5408218356328733,0.0,12.124666030534351
1920,2078,40,2,0,2,0,204,2,1,19,10,60,6000.0,17400.0,2.9,0.05,11,1,581.0,2653.27,34.1,,2.8995167472087986,0.15247801850468365,29.896907216494846
1922,2541,33,2,0,1,3,895,2,1,49,10,30,1300.0,20410.0,15.7,0.52,23,0,1047.0,0.0,40.0,,15.68793235972329,0.0,19.47519083969466
1922,2541,33,2,0,1,3,895,2,5,2,7,200,120.0,733.2,6.11,0.03,32,0,1047.0,0.0,1.44,,6.059504132231405,0.0,0.6996183206106871
1922,2541,33,2,0,1,3,895,2,1,19,0,270,6.0,424.08,70.68,0.26,81,0,1047.0,0.0,0.83,,60.582857142857144,0.0,0.40465648854961833
1922,2541,33,2,0,1,3,895,2,5,2,8,240,40.0,540.4,13.51,0.06,13,0,1047.0,0.0,1.06,,13.180487804878048,0.0,0.515648854961832
1925,2573,28,2,0,2,0,183,3,2,54,15,100,5751.0,460080.0,80.0,0.8,44,1,1723.0,22451.67,901.76,,79.98609179415855,0.04879938532562744,266.8677494199536
1927,2267,27,2,0,2,0,183,3,2,54,15,25,3.0,225.0,75.0,3.0,45,1,5.0,963.34,0.44,,56.25,4.262566371681416,56.25
1947,2334,15,2,0,2,0,258,3,2,54,15,20,100.0,2700.0,27.0,1.35,21,1,28.0,692.38,5.29,,26.73267326732673,0.2563420955201777,93.10344827586206
1951,2448,27,2,0,2,0,6,3,2,54,15,20,68.0,2176.0,32.0,1.6,85,1,22.0,1003.52,4.26,,31.536231884057973,0.4609646302250804,94.6086956521739
1953,2542,40,2,0,2,0,14,2,1,13,10,60,9000.0,21600.0,2.4,0.04,11,1,2228.0,9809.7,42.34,,2.399733362959671,0.454131753159576,9.690444145356663
1954,2543,40,2,0,2,0,14,2,1,9,11,60,700.0,7805.0,11.15,0.19,11,0,1047.0,3549.77,15.3,,11.134094151212553,0.4547489110940302,7.447519083969466
1959,2532,28,2,0,0,0,337,2,1,46,11,30,25000.0,1260000.0,50.4,1.68,55,1,2067.0,7933.38,2419.03,,50.397984080636775,0.006296328336247352,609.284332688588
1966,2526,16,2,0,2,0,337,3,2,54,15,100,1680.0,117600.0,70.0,0.7,44,1,382.0,3241.06,230.5,,69.95835812016657,0.0275597996615675,307.0496083550914
1981,2560,16,2,0,2,0,429,2,5,1,0,100,2100.0,10500.0,5.0,0.05,11,1,187.0,1903.54,20.58,,4.997620180866254,0.1812722597847824,55.851063829787236
1990,2609,26,2,0,2,0,366,3,2,54,15,100,9000.0,648000.0,72.0,0.72,44,1,2655.0,25052.69,1270.08,,71.99200088879013,0.03866149897916824,243.97590361445782
1992,2550,33,2,0,1,0,895,2,5,19,0,90,176.0,3359.84,19.09,0.21,11,1,1047.0,0.0,6.59,,18.98214689265537,0.0,3.2059541984732824
1993,2544,33,2,0,1,0,895,2,1,19,10,60,5017.0,24583.3,4.9,0.08,11,1,1047.0,0.0,48.18,,4.8990235153447586,0.0,23.457347328244275
1995,2566,33,2,0,1,0,895,2,5,2,7,240,929.0,3390.85,3.65,0.02,11,0,1047.0,0.0,6.65,,3.6460752688172042,0.0,3.235543893129771
2000,2547,33,2,0,1,0,895,2,1,13,10,60,6700.0,36582.0,5.46,0.09,11,1,1047.0,0.0,71.7,,5.459185196239368,0.0,34.906488549618324
2007,2557,33,2,0,1,0,895,2,1,33,10,60,1350.0,19062.0,14.12,0.24,28,0,1047.0,0.0,37.36,,14.109548482605478,0.0,18.188931297709924
2008,2569,33,2,0,1,0,895,2,1,49,10,30,1120.0,16307.2,14.56,0.49,23,1,1047.0,0.0,31.96,,14.547011596788582,0.0,15.560305343511452
2011,2595,33,2,0,1,0,895,2,1,20,0,60,100.0,371.0,3.71,0.06,15,0,1047.0,0.0,0.73,,3.6732673267326734,0.0,0.35400763358778625
2016,2586,33,2,0,1,0,895,2,1,34,0,60,1000.0,2920.0,2.92,0.05,11,1,1047.0,0.0,5.72,,2.917082917082917,0.0,2.786259541984733
2016,2586,33,2,0,1,0,895,2,1,19,10,60,260.0,4035.2,15.52,0.26,18,0,1047.0,0.0,7.91,,15.460536398467433,0.0,3.850381679389313
2021,2616,39,2,0,0,0,386,2,1,22,4,30,60.0,1100.4,18.34,0.61,15,1,3000.0,428.91,2.16,,18.039344262295085,0.38942255311421825,0.36667777407530827
2023,2680,33,2,0,1,3,384,2,5,19,0,90,5000.0,160900.0,32.18,0.36,52,1,1047.0,0.0,315.36,,32.17356528694261,0.0,153.53053435114504
2035,2685,33,2,0,1,0,407,2,5,2,5,5,166.0,2265.9,13.65,2.73,33,0,1047.0,0.0,4.44,,13.568263473053893,0.0,2.1621183206106873
2035,2685,33,2,0,1,0,407,2,5,41,1,60,1500.0,15150.0,10.1,0.17,15,0,1047.0,0.0,29.69,,10.093271152564956,0.0,14.456106870229007
1883,2606,30,2,0,0,0,102,2,1,10,11,60,7840.0,71344.0,9.1,0.15,23,1,719.0,853.88,139.83,,9.098839433745695,0.01196832293783727,99.08888888888889
2148,2651,33,2,0,1,0,466,2,5,52,7,300,40.0,1440.0,36.0,0.12,3,1,1047.0,0.0,2.82,,35.1219512195122,0.0,1.3740458015267176
2143,2655,33,2,0,1,3,466,2,5,53,7,90,6.0,43.2,7.2,0.08,1,1,1047.0,0.0,0.08,,6.171428571428572,0.0,0.04122137404580153
2051,2725,33,2,0,1,3,466,2,5,53,7,90,6.0,43.2,7.2,0.08,1,1,1047.0,0.0,0.08,,6.171428571428572,0.0,0.04122137404580153
2053,2619,15,2,0,2,0,420,3,2,54,15,100,425.0,38250.0,90.0,0.9,44,1,130.0,1859.79,74.97,,89.78873239436619,0.04862068965517241,291.98473282442745
2056,2658,15,2,0,2,0,416,3,2,54,15,100,276.0,24840.0,90.0,0.9,44,1,87.0,1205.7,48.69,,89.67509025270758,0.048536693369832136,282.27272727272725
2150,2671,33,2,0,1,3,466,2,1,20,0,60,76.0,300.2,3.95,0.07,15,0,1047.0,3549.77,0.59,,3.8987012987012983,11.78542496679947,0.2864503816793893
2070,2617,28,2,0,3,0,442,2,1,18,10,120,73.0,3000.3,41.1,0.34,7,1,69.0,1332.43,5.88,,40.5445945945946,0.4439509545863459,42.861428571428576
2073,2632,18,2,0,2,0,502,3,2,54,15,20,5.0,160.0,32.0,1.6,85,1,5.0,12561.4,0.31,,26.666666666666668,61.38862177292052,53.333333333333336
2073,2633,18,2,0,2,0,502,3,2,54,15,20,4995.0,159840.0,32.0,1.6,85,1,4995.0,275.0,313.29,,31.99359487590072,0.001720459706833666,31.99359487590072
1950,2643,28,2,0,3,0,508,2,1,18,10,120,2040.0,83844.0,41.1,0.34,7,1,309.0,3777.93,164.33,,41.07986281234689,0.045058500805056946,270.46451612903223
2085,2701,30,2,0,0,0,453,2,1,9,11,60,26932.0,317528.28,11.79,0.2,65,1,3393.0,30661.5,622.36,,11.789562247057514,0.09656274848102196,93.55576900412494
2091,2657,9,2,0,2,0,453,3,2,54,15,40,1000.0,110000.0,110.0,2.75,17,1,1073.0,8114.11,215.6,,109.89010989010988,0.07376396578212925,102.42085661080074
2096,2641,27,2,0,2,0,486,3,2,54,15,100,800.0,56000.0,70.0,0.7,44,1,195.0,2008.54,109.76,,69.91260923845194,0.0358661452474063,285.7142857142857
2098,2630,40,2,0,2,0,491,2,1,22,3,30,150.0,1950.0,13.0,0.43,11,1,30.0,4111.71,3.82,,12.913907284768213,2.107488467452588,62.903225806451616
2107,2624,9,2,0,2,0,491,3,2,54,15,40,140.0,15400.0,110.0,2.75,17,1,158.0,4318.21,30.18,,109.21985815602837,0.28038503993247194,96.85534591194968
2110,2709,27,2,0,2,0,589,2,5,28,2,60,2000.0,3800.0,1.9,0.03,23,1,251.0,1484.75,7.45,,1.8990504747626187,0.39062088923967375,15.079365079365079
2127,2743,40,2,0,0,0,561,2,5,23,1,60,120.0,840.0,7.0,0.12,15,1,1047.0,0.0,1.65,,6.9421487603305785,0.0,0.8015267175572519
2133,2771,33,2,0,1,3,659,2,1,36,4,30,20.0,438.0,21.9,0.73,15,1,1047.0,0.0,0.86,,20.857142857142858,0.0,0.4179389312977099
2137,2765,33,2,0,1,3,659,2,1,20,0,60,320.0,1475.2,4.61,0.08,15,1,1047.0,0.0,2.89,,4.595638629283489,0.0,1.4076335877862596
2064,2836,41,2,0,2,0,662,3,2,54,15,100,2000.0,144000.0,72.0,0.72,44,1,590.0,5962.58,310.46,,71.9640179910045,0.0414065180102916,243.6548223350254
2170,2719,15,2,0,0,0,688,2,1,18,10,120,2733.0,224625.27,82.19,0.68,7,1,589.0,314.0,440.27,,82.1599378200439,0.001397877461082357,380.7207966101695
1805,765,9,2,0,2,0,895,3,2,54,15,40,100.0,7535.0,75.35,1.88,17,1,107.0,1845.74,47.04,,74.60396039603961,0.24492303609341826,69.76851851851852
2553,2965,16,2,0,2,0,895,3,2,54,15,100,45.0,7875.0,139.0,1.75,67,1,29.0,854.34,47.04,,135.83485039550783,0.10847384459116304,262.5
2620,2779,40,2,0,2,0,895,2,1,33,10,30,1000.0,17000.0,17.0,0.57,35,1,61.0,7682.69,47.04,,16.983016983016984,0.45189635903770364,274.19354838709677
2631,2896,40,2,0,2,0,895,2,1,19,10,60,35000.0,152250.0,4.35,0.07,11,0,1047.0,3549.77,47.04,,4.349875717836634,0.02331524916092505,145.2767175572519
2631,2896,40,2,0,2,0,895,2,1,10,11,60,20000.0,338000.0,16.9,0.28,11,0,1047.0,3549.77,47.04,,16.899155042247887,0.010502247034772087,322.51908396946567
2702,2927,28,2,0,2,0,895,2,5,2,7,240,416.0,1809.6,4.35,0.02,11,0,1047.0,3549.77,47.04,,4.339568345323741,1.9605489892853198,1.7267175572519082
2702,2927,28,2,0,2,0,895,2,1,13,10,60,486.0,2041.2,4.2,0.07,11,0,1047.0,3549.77,47.04,,4.191375770020534,1.7382087944373714,1.9477099236641222
413,3513,41,2,0,2,0,895,2,5,21,7,240,906.0,19071.3,21.05,0.09,11,1,316.0,3850.8,47.04,,21.02679162072767,0.20190538110243653,60.16182965299684
427,3388,41,2,0,2,0,895,2,1,10,11,60,38780.0,432009.2,11.14,0.19,11,1,3217.0,14364.29,47.04,,11.139712745932286,0.0332498862295381,134.24773151025482
620,3479,28,2,0,2,0,895,2,1,19,10,60,4632.0,16906.8,3.65,0.06,11,0,1047.0,3549.77,47.04,,3.6492121735376646,0.20994866274737103,16.132442748091602
620,3479,28,2,0,2,0,895,2,1,37,0,60,166.0,356.9,2.15,0.04,11,0,1047.0,3549.77,47.04,,2.137125748502994,9.918329142218496,0.3405534351145038
692,315,41,2,0,2,0,895,2,1,49,10,30,60784.0,1018132.0,16.75,0.56,11,1,11179.0,49824.57,47.04,,16.74972443859505,0.04893719189929017,91.06726296958855
721,1939,40,2,0,2,0,160,2,5,2,7,240,1000.0,5050.0,5.05,0.02,11,1,3822.0,25124.12,47.04,,5.044955044955045,4.974088299346664,1.3209521318336386
727,1884,40,2,0,2,0,163,2,5,2,7,240,1000.0,2440.0,2.44,0.01,23,0,1047.0,3549.77,47.04,,2.4375624375624376,1.4542277755018436,2.3282442748091605
1775,1134,16,2,0,2,0,895,3,2,54,15,100,25.0,10000.0,139.0,4.0,73,1,60.0,1498.02,47.04,,135.83485039550783,0.14978702129787022,163.9344262295082
1894,2865,40,2,0,2,0,355,2,1,5,11,60,25000.0,187500.0,7.5,0.12,23,1,2336.0,21150.56,300.0,,7.49970001199952,0.11280238505394638,80.23106546854942
2041,2732,41,2,0,0,0,434,2,5,1,1,60,5408.0,68952.0,12.75,0.21,15,1,1072.0,0.0,47.04,,12.747642817526344,0.0,64.26095060577819
2388,2712,9,2,0,2,0,511,3,2,54,15,100,50.0,20000.0,139.0,4.0,73,1,120.0,3004.62,47.04,,135.83485039550783,0.15022348882555872,165.28925619834712
2484,2868,28,2,0,2,0,666,3,2,54,15,20,10000.0,270000.0,27.0,1.35,21,1,3045.0,28118.58,432.0,,26.997300269973003,0.10414250317591417,88.64084044648719
2484,2958,28,2,0,2,0,666,3,2,54,15,20,11500.0,310500.0,27.0,1.35,21,1,3276.0,43664.71,496.8,,26.99765237805408,0.14062663244240758,94.75129691791273
2392,2835,28,2,0,2,0,631,3,2,54,15,20,8000.0,216000.0,27.0,1.35,21,1,2603.0,22838.29,345.6,,26.996625421822273,0.10573233457252514,82.94930875576037
2559,3204,40,2,0,2,0,727,2,1,49,10,30,22500.0,277425.0,12.33,0.41,11,1,2895.0,18045.24,443.88,,12.329452024354474,0.06504523728850216,95.79592541436465
2559,3219,40,2,0,2,0,727,2,5,2,7,240,500.0,950.0,1.9,0.01,11,0,1047.0,3549.77,1.52,,1.8962075848303392,3.73267087276551,0.9064885496183206
2563,3412,40,2,0,0,0,727,2,5,23,1,60,800.0,5600.0,7.0,0.12,15,1,161.0,2514.05,8.96,,6.991260923845194,0.4488573469023389,34.5679012345679
10,3056,40,2,0,3,0,703,2,5,52,7,300,200.0,16440.0,82.2,0.27,3,1,340.0,2326.1,26.3,,81.7910447761194,0.14148166169941,48.21114369501466
36,3426,37,2,0,2,0,895,3,2,54,15,25,10000.0,200000.0,20.0,0.8,83,1,3336.0,27791.62,320.0,,19.99800019998,0.13895740521297392,59.93407252022775
42,131,37,2,0,2,0,772,3,2,54,15,25,5000.0,100000.0,20.0,0.8,83,1,1456.0,14505.37,160.0,,19.996000799840033,0.14505224947750522,68.63417982155113
67,3074,27,2,0,2,0,736,3,2,54,15,25,150.0,11250.0,75.0,3.0,67,1,1047.0,0.0,18.0,,74.50331125827815,0.0,10.73473282442748
181,40,11,2,0,2,0,125,2,1,34,0,60,35065.0,54350.75,1.55,0.03,11,1,2318.0,6755.81,86.96,,1.5499557976387384,0.12429792968947642,23.4371496334627
219,3538,15,2,0,2,0,808,3,2,54,15,20,2220.0,71040.0,32.0,1.6,85,1,732.0,6524.19,113.66,,31.985592075641602,0.09183696738503118,96.91678035470669
404,618,39,2,0,0,0,125,2,1,36,4,30,140.0,3313.8,23.67,0.79,15,1,6.0,0.0,5.3,,23.50212765957447,0.0,473.40000000000003
446,347,33,2,0,1,0,154,2,5,2,7,240,500.0,3630.0,7.26,0.03,32,0,1047.0,0.0,5.81,,7.245508982035928,0.0,3.463740458015267
446,347,33,2,0,1,0,154,2,1,33,10,30,20.0,535.2,26.76,0.89,10,0,1047.0,0.0,0.86,,25.485714285714288,0.0,0.5106870229007634
446,347,33,2,0,1,0,154,2,1,31,11,30,10.0,443.0,44.3,1.48,10,0,1047.0,0.0,0.71,,40.27272727272727,0.0,0.42270992366412213
448,34,30,2,0,2,0,165,3,2,54,15,20,4500.0,144000.0,32.0,1.6,85,1,2300.0,38425.29,230.4,,31.992890468784715,0.2668404386080652,62.58148631029987
553,318,40,2,0,2,0,275,2,1,14,0,60,400.0,600.0,1.5,0.02,11,1,83.0,2426.05,0.96,,1.4962593516209477,4.036688851913478,7.142857142857143
601,1436,16,2,0,2,0,895,3,2,54,15,100,3.0,278.0,139.0,1.39,85,1,1047.0,0.0,0.44,,92.66666666666667,0.0,0.2652671755725191
647,410,16,2,0,2,0,53,3,2,54,15,100,4.0,556.0,139.0,1.39,85,1,1047.0,0.0,0.89,,111.2,0.0,0.5305343511450382
710,656,33,2,0,1,0,59,2,5,41,0,30,200.0,696.0,3.48,0.12,52,0,1047.0,0.0,1.11,,3.462686567164179,0.0,0.6641221374045801
710,656,33,2,0,1,0,59,2,1,49,10,30,1200.0,23808.0,19.84,0.66,52,0,1047.0,0.0,38.09,,19.823480432972524,0.0,22.717557251908396
710,656,33,2,0,1,0,59,2,1,31,11,30,30.0,1271.1,42.37,1.41,10,0,1047.0,0.0,2.03,,41.00322580645161,0.0,1.212881679389313
710,656,33,2,0,1,0,59,2,1,1,0,84,3.0,32.31,10.77,0.13,3,0,1047.0,0.0,0.05,,8.0775,0.0,0.030830152671755727
718,629,9,2,0,0,0,35,2,5,23,1,60,546.0,3822.0,7.0,0.12,15,1,108.0,0.0,6.12,,6.987202925045704,0.0,35.06422018348624
726,1537,28,2,0,2,0,50,3,2,54,15,20,9048.0,244296.0,27.0,1.35,21,1,2985.0,20635.3,390.87,,26.99701624488894,0.08446808597731449,81.81379772270596
